id,keywords
14034,"[{'id':4480,'name':'business man'},{'id':6168,'name':'master thief'},{'id':9727,'name':'thief'},{'id':189093,'name':'ring'}]"
344593,"[{'id':616,'name':'witch'}]"
281957,"[{'id':570,'name':'rape'},{'id':818,'name':'based on novel or book'},{'id':970,'name':'parent child relationship'},{'id':1262,'name':'mountain'},{'id':1442,'name':'winter'},{'id':2522,'name':'grizzly bear'},{'id':3593,'name':'wilderness'},{'id':5774,'name':'forest'},{'id':9454,'name':'frontier'},{'id':9468,'name':'liar'},{'id':9672,'name':'based on a true story'},{'id':9714,'name':'remake'},{'id':9748,'name':'revenge'},{'id':9826,'name':'murder'},{'id':10292,'name':'gore'},{'id':10322,'name':'native american'},{'id':10349,'name':'survival'},{'id':10468,'name':'bear'},{'id':10794,'name':'snow'},{'id':14808,'name':'scalping'},{'id':14819,'name':'violence'},{'id':155573,'name':'wild west'},{'id':158175,'name':'bear attack'},{'id':162722,'name':'indian attack'},{'id':180173,'name':'dead horse'},{'id':188266,'name':'starvation'},{'id':194976,'name':'fur trapper'},{'id':207928,'name':'19th century'},{'id':218015,'name':'final battle'},{'id':232116,'name':'wolves'},{'id':243951,'name':'dreamy'},{'id':245378,'name':'child killing'}]"
299687,"[{'id':818,'name':'based on novel or book'},{'id':4565,'name':'dystopia'},{'id':9951,'name':'alien'},{'id':14909,'name':'alien invasion'},{'id':207569,'name':'human subjugation'},{'id':215299,'name':'environmental disaster'},{'id':246466,'name':'based on young adult novel'}]"
321751,"[{'id':167043,'name':'road movie'}]"
351819,"[{'id':572,'name':'sex'},{'id':9215,'name':'black'},{'id':9755,'name':'parody'},{'id':11931,'name':'spoof'},{'id':33626,'name':'millionaire'}]"
13793,"[{'id':3739,'name':'funeral'},{'id':6162,'name':'past'},{'id':156277,'name':'hedonism'},{'id':184989,'name':'spectacle'}]"
41857,"[{'id':5301,'name':'brother'},{'id':7150,'name':'hangman'},{'id':9503,'name':'outlaw'},{'id':33344,'name':'bandit'},{'id':187117,'name':'mexican bandit'}]"
15927,"[{'id':818,'name':'based on novel or book'},{'id':1964,'name':'cave'},{'id':4096,'name':'hindu'},{'id':13005,'name':'doctor'},{'id':14636,'name':'india'},{'id':188719,'name':'magistrate'},{'id':207876,'name':'1920s'},{'id':231027,'name':'mosque'},{'id':235774,'name':'british raj'}]"
284,"[{'id':242,'name':'new york'},{'id':613,'name':'new year's eve'},{'id':725,'name':'lovesickness'},{'id':965,'name':'age difference'},{'id':1252,'name':'suicide attempt'},{'id':1438,'name':'office'},{'id':1439,'name':'flat'},{'id':1440,'name':'spaghetti'},{'id':1441,'name':'christmas party'},{'id':1442,'name':'winter'},{'id':1443,'name':'clerk'},{'id':1487,'name':'tennis racket'},{'id':9799,'name':'romantic comedy'},{'id':34094,'name':'extramarital affair'}]"
346646,"[{'id':6351,'name':'chief executive officer'},{'id':11148,'name':'police chase'},{'id':11734,'name':'police corruption'},{'id':155497,'name':'truck driver'},{'id':158540,'name':'south korea'},{'id':167316,'name':'buddy cop'},{'id':167541,'name':'buddy comedy'},{'id':186150,'name':'street fight'},{'id':197990,'name':'mega corporation'},{'id':245028,'name':'spoiled rich kid'}]"
9493,"[{'id':1706,'name':'experiment'},{'id':6783,'name':'orphanage'},{'id':168196,'name':'perfection'},{'id':168200,'name':'delivery'},{'id':168202,'name':'low intelligence'},{'id':168210,'name':'jet engine'},{'id':168211,'name':'twins separated at birth'},{'id':168213,'name':'artist colony'},{'id':168216,'name':'same habits'},{'id':168220,'name':'opposites'}]"
8831,"[{'id':779,'name':'martial arts'},{'id':4379,'name':'time travel'},{'id':175629,'name':'alternative reality'}]"
381108,"[{'id':1890,'name':'camping'},{'id':3623,'name':'cabin'},{'id':5827,'name':'hiking'},{'id':10768,'name':'lesbian'},{'id':33998,'name':'lesbian sex'},{'id':187056,'name':'woman director'}]"
323675,"[{'id':6149,'name':'police'},{'id':9663,'name':'sequel'},{'id':12980,'name':'sibling-in-law sibling-in-law relationship'},{'id':15090,'name':'police officer'},{'id':179450,'name':'black men'},{'id':217452,'name':'buddy film'}]"
15374,"[{'id':190003,'name':'peanuts'},{'id':210469,'name':'charlie brown'}]"
39988,"[{'id':74,'name':'germany'},{'id':131,'name':'italy'},{'id':321,'name':'terror'},{'id':570,'name':'rape'},{'id':572,'name':'sex'},{'id':1562,'name':'hostage'},{'id':4426,'name':'sadism'},{'id':9748,'name':'revenge'},{'id':9826,'name':'murder'},{'id':9838,'name':'nymphomaniac'},{'id':10714,'name':'serial killer'},{'id':10850,'name':'sexual harassment'},{'id':13008,'name':'train'},{'id':14819,'name':'violence'},{'id':41329,'name':'mental illness'},{'id':157701,'name':'psychotic'},{'id':180340,'name':'voyeur'},{'id':207317,'name':'christmas'}]"
14142,[]
9423,"[{'id':1806,'name':'deserter'},{'id':2213,'name':'tornado'},{'id':2808,'name':'russian'},{'id':4862,'name':'alien life-form'},{'id':7281,'name':'shooting'},{'id':156075,'name':'evil'},{'id':156938,'name':'insurance'},{'id':188957,'name':'virus'}]"
12721,"[{'id':797,'name':'showdown'},{'id':2808,'name':'russian'},{'id':3436,'name':'karate'},{'id':4613,'name':'training'},{'id':34117,'name':'cult film'},{'id':160488,'name':'hoodlum'},{'id':162846,'name':'ghost'}]"
13509,"[{'id':2904,'name':'mummy'},{'id':3633,'name':'dracula'},{'id':11155,'name':'wolfman'},{'id':33696,'name':'sea monster'}]"
76140,"[{'id':128,'name':'love triangle'},{'id':10085,'name':'betrayal'},{'id':10590,'name':'oil'},{'id':176344,'name':'oil well'},{'id':195402,'name':'film noir'}]"
5733,"[{'id':9712,'name':'possession'},{'id':9748,'name':'revenge'},{'id':12105,'name':'student'},{'id':12339,'name':'slasher'},{'id':14808,'name':'scalping'},{'id':41411,'name':'vengeful ghost'},{'id':162846,'name':'ghost'},{'id':172655,'name':'desecration'},{'id':173099,'name':'indian burial ground'},{'id':179568,'name':'archaeological dig'},{'id':192865,'name':'burial ground'}]"
157386,"[{'id':818,'name':'based on novel or book'},{'id':7464,'name':'alcoholism'},{'id':10683,'name':'coming of age'},{'id':13130,'name':'teenager'},{'id':33910,'name':'high school student'},{'id':246466,'name':'based on young adult novel'}]"
8141,"[{'id':242,'name':'new york'},{'id':582,'name':'san francisco'},{'id':7464,'name':'alcoholism'},{'id':10714,'name':'serial killer'},{'id':33457,'name':'alcoholic'}]"
82510,"[{'id':10776,'name':'marijuana'},{'id':14964,'name':'drugs'},{'id':155080,'name':'art of seduction'},{'id':175297,'name':'hipster'}]"
10784,"[{'id':220,'name':'berlin germany'},{'id':1491,'name':'entertainer'},{'id':2311,'name':'cabaret'},{'id':2652,'name':'nazi'},{'id':3183,'name':'bisexuality'},{'id':4446,'name':'hitler youth'},{'id':5166,'name':'gramophone'},{'id':11183,'name':'fireplace'},{'id':165252,'name':'master of ceremonies'},{'id':165255,'name':'baron love'},{'id':165259,'name':'political unrest'},{'id':165261,'name':'english lesson'},{'id':214548,'name':'1930s'}]"
3877,"[{'id':697,'name':'loss of loved one'},{'id':1647,'name':'sadness'},{'id':2375,'name':'junkie'},{'id':2613,'name':'luxury'},{'id':2671,'name':'heroin'},{'id':3258,'name':'beauty'},{'id':3447,'name':'charity'},{'id':3739,'name':'funeral'},{'id':4129,'name':'widow'},{'id':4788,'name':'substitute'},{'id':12392,'name':'best friend'},{'id':187056,'name':'woman director'}]"
301608,"[{'id':10051,'name':'heist'},{'id':11719,'name':'dirty cop'},{'id':14570,'name':'las vegas'}]"
6069,"[{'id':616,'name':'witch'},{'id':818,'name':'based on novel or book'},{'id':5713,'name':'rhode island'},{'id':41393,'name':'new england'},{'id':182068,'name':'cherry'},{'id':196987,'name':'voodoo doll'}]"
15462,"[{'id':4344,'name':'musical'},{'id':156401,'name':'car wash'}]"
373314,[]
21148,"[{'id':13130,'name':'teenager'},{'id':15111,'name':'drinking'},{'id':158054,'name':'spring break'}]"
15357,"[{'id':378,'name':'prison'},{'id':417,'name':'corruption'},{'id':779,'name':'martial arts'},{'id':2394,'name':'ghetto'},{'id':2620,'name':'evidence'},{'id':3713,'name':'chase'},{'id':6147,'name':'delinquency'},{'id':6955,'name':'parkour'},{'id':9663,'name':'sequel'},{'id':10950,'name':'shootout'},{'id':11733,'name':'drug dealing'},{'id':14819,'name':'violence'},{'id':14955,'name':'fighting'},{'id':156786,'name':'prison escape'},{'id':179431,'name':'duringcreditsstinger'},{'id':188955,'name':'hand to hand combat'}]"
10785,"[{'id':818,'name':'based on novel or book'},{'id':3203,'name':'pilot'},{'id':3243,'name':'flying saucer'},{'id':6417,'name':'base'},{'id':8721,'name':'arctic'},{'id':14909,'name':'alien invasion'}]"
27130,"[{'id':428,'name':'nurse'},{'id':2041,'name':'island'},{'id':3136,'name':'plantation'},{'id':5941,'name':'calypso'},{'id':6156,'name':'superstition'},{'id':9937,'name':'suspense'},{'id':12377,'name':'zombie'},{'id':155819,'name':'val lewton'},{'id':167861,'name':'caribbean'},{'id':167890,'name':'voodoo ritual'},{'id':196987,'name':'voodoo doll'},{'id':244435,'name':'brothers'}]"
276905,"[{'id':242,'name':'new york'},{'id':6678,'name':'polar bear'},{'id':14512,'name':'new york city'},{'id':209714,'name':'3d'},{'id':250363,'name':'stereoscopic'},{'id':250364,'name':'lemmings'}]"
362180,"[{'id':2041,'name':'island'},{'id':9825,'name':'growing up'},{'id':12377,'name':'zombie'}]"
277713,"[{'id':1450,'name':'shepherd'},{'id':154846,'name':'farmer'},{'id':235395,'name':'scottish'}]"
216580,[]
38171,"[{'id':4849,'name':'exile'},{'id':5565,'name':'biography'},{'id':7376,'name':'princess'}]"
1715,"[{'id':1803,'name':'drug addiction'},{'id':3725,'name':'pregnancy'},{'id':6783,'name':'orphanage'},{'id':9927,'name':'maine'},{'id':11243,'name':'african american'},{'id':11732,'name':'cigarette smoking'},{'id':33841,'name':'incest'},{'id':41352,'name':'drug overdose'},{'id':163853,'name':'war injury'},{'id':163859,'name':'apple cider'},{'id':163860,'name':'anesthetic'},{'id':163864,'name':'incinerator'},{'id':163870,'name':'picking apples'},{'id':207876,'name':'1920s'}]"
11018,"[{'id':1788,'name':'chinatown'},{'id':2671,'name':'heroin'},{'id':3391,'name':'drug smuggle'},{'id':5964,'name':'chinese mafia'},{'id':8015,'name':'cop'}]"
49370,"[{'id':33519,'name':'courtroom'},{'id':33610,'name':'gym'},{'id':163405,'name':'aerobics'},{'id':163412,'name':'fitness'}]"
814,"[{'id':212,'name':'london'},{'id':428,'name':'nurse'},{'id':697,'name':'loss of loved one'},{'id':1567,'name':'intensive care'},{'id':2172,'name':'zoo'},{'id':3737,'name':'dying and death'},{'id':4375,'name':'transformation'},{'id':4553,'name':'black humor'},{'id':5319,'name':'pub'},{'id':7033,'name':'london underground'},{'id':9180,'name':'yorkshire'},{'id':11004,'name':'rural setting'},{'id':12564,'name':'werewolf'},{'id':34117,'name':'cult film'},{'id':155479,'name':'british pub'},{'id':223059,'name':'animal horror'}]"
334028,"[{'id':236,'name':'suicide'},{'id':6733,'name':'bullying'},{'id':9748,'name':'revenge'}]"
51996,"[{'id':5198,'name':'cold'},{'id':10183,'name':'independent film'},{'id':10332,'name':'salesman'},{'id':187056,'name':'woman director'}]"
12639,"[{'id':534,'name':'mexico'},{'id':2284,'name':'horseback riding'},{'id':3230,'name':'male friendship'},{'id':9663,'name':'sequel'}]"
24655,"[{'id':1415,'name':'small town'},{'id':6152,'name':'supernatural'},{'id':9937,'name':'suspense'},{'id':18034,'name':'desert'}]"
19599,"[{'id':2829,'name':'last judgment'},{'id':6155,'name':'afterlife'},{'id':9853,'name':'paranormal'},{'id':10760,'name':'barker'}]"
88359,"[{'id':242,'name':'new york'},{'id':8233,'name':'cops'},{'id':10391,'name':'mafia'},{'id':41523,'name':'brooklyn, new york city'}]"
31583,"[{'id':6259,'name':'psychopath'},{'id':9016,'name':'femme fatale'},{'id':10856,'name':'bag of money'},{'id':207268,'name':'neo-noir'}]"
9424,"[{'id':236,'name':'suicide'},{'id':572,'name':'sex'},{'id':2041,'name':'island'},{'id':3030,'name':'nightmare'},{'id':3713,'name':'chase'},{'id':6149,'name':'police'},{'id':6255,'name':'insanity'},{'id':6270,'name':'high school'},{'id':6318,'name':'control'},{'id':9678,'name':'mind control'},{'id':9826,'name':'murder'},{'id':10508,'name':'teacher'},{'id':12105,'name':'student'},{'id':12400,'name':'brainwashing'},{'id':13130,'name':'teenager'},{'id':14837,'name':'rage'},{'id':207069,'name':'behavior'}]"
174751,[]
270064,[]
11897,"[{'id':1261,'name':'river'},{'id':3591,'name':'settler'},{'id':5867,'name':'caravan'},{'id':6917,'name':'epic'},{'id':9454,'name':'frontier'},{'id':9503,'name':'outlaw'},{'id':10322,'name':'native american'},{'id':12337,'name':'colonisation'},{'id':18035,'name':'family'},{'id':158244,'name':'riverboat'}]"
82144,"[{'id':1416,'name':'jazz'},{'id':214775,'name':'afrofuturism'}]"
17824,"[{'id':572,'name':'sex'},{'id':5165,'name':'champagne'},{'id':6563,'name':'wine'},{'id':8181,'name':'swimming pool'},{'id':14557,'name':'undressing'},{'id':40950,'name':'waiter'},{'id':155410,'name':'reading'},{'id':180294,'name':'pineapple'},{'id':180313,'name':'hiccups'},{'id':180314,'name':'diamond necklace'},{'id':180340,'name':'voyeur'}]"
52736,"[{'id':572,'name':'sex'},{'id':11475,'name':'politically incorrect'},{'id':14669,'name':'older man younger woman relationship'},{'id':34117,'name':'cult film'},{'id':34145,'name':'beach house'},{'id':164218,'name':'psychotronic'},{'id':170827,'name':'sex comedy'},{'id':174497,'name':'nude model'},{'id':176793,'name':'middle age'},{'id':178507,'name':'swimsuit'},{'id':178515,'name':'hot dog stand'},{'id':178520,'name':'beach blanket'},{'id':178523,'name':'cheesecake'}]"
20187,"[{'id':782,'name':'assassin'},{'id':2708,'name':'hitman'},{'id':155801,'name':'mountain climber'}]"
375963,[]
40353,"[{'id':1523,'name':'obsession'},{'id':9826,'name':'murder'},{'id':9937,'name':'suspense'},{'id':13005,'name':'doctor'},{'id':173861,'name':'deformed'},{'id':186466,'name':'christmas horror'},{'id':186948,'name':'book comes to life'},{'id':226790,'name':'bookstore'},{'id':235266,'name':'horror novel'}]"
146,"[{'id':334,'name':'flying'},{'id':779,'name':'martial arts'},{'id':818,'name':'based on novel or book'},{'id':1262,'name':'mountain'},{'id':1938,'name':'sword'},{'id':2063,'name':'taskmaster'},{'id':4575,'name':'comb'},{'id':4809,'name':'tiger'},{'id':5293,'name':'desert thief'},{'id':14604,'name':'theft'},{'id':18432,'name':'female martial artist'},{'id':160279,'name':'18th century'},{'id':184656,'name':'wuxia'},{'id':206071,'name':'bamboo'},{'id':217367,'name':'tavern fight'}]"
379291,"[{'id':849,'name':'dc comics'},{'id':9715,'name':'superhero'},{'id':9717,'name':'based on comic'},{'id':33637,'name':'super power'},{'id':155030,'name':'superhero team'},{'id':213104,'name':'teen superhero'}]"
117179,"[{'id':10280,'name':'farce'},{'id':13130,'name':'teenager'},{'id':170827,'name':'sex comedy'},{'id':171518,'name':'thong'}]"
26306,"[{'id':1897,'name':'oregon'},{'id':2070,'name':'olympic games'},{'id':6075,'name':'sport'},{'id':204967,'name':'runner'}]"
301325,[]
41574,"[{'id':7035,'name':'giant insect'},{'id':10678,'name':'mosquito'},{'id':12394,'name':'chainsaw'},{'id':223059,'name':'animal horror'}]"
10658,"[{'id':1339,'name':'duck'},{'id':8012,'name':'physicist'},{'id':9717,'name':'based on comic'},{'id':9739,'name':'extraterrestrial'},{'id':11477,'name':'anthropomorphism'},{'id':14909,'name':'alien invasion'},{'id':175629,'name':'alternative reality'}]"
18983,"[{'id':11100,'name':'giant monster'},{'id':12193,'name':'reporter'},{'id':12369,'name':'tokyo japan'},{'id':161791,'name':'kaiju'},{'id':223059,'name':'animal horror'}]"
99189,[]
329020,"[{'id':4639,'name':'crow'},{'id':34079,'name':'death'},{'id':155317,'name':'edgar allan poe'},{'id':156835,'name':'hypnotism'},{'id':193263,'name':'old mansion'},{'id':213092,'name':'mesmerist'},{'id':215590,'name':'spanish inquisition'},{'id':220508,'name':'short stories'},{'id':237346,'name':'plague survivors'},{'id':250593,'name':'horror anthology'}]"
11850,"[{'id':582,'name':'san francisco'},{'id':818,'name':'based on novel or book'},{'id':1228,'name':'1970s'},{'id':2833,'name':'psychoanalysis'},{'id':9714,'name':'remake'},{'id':9951,'name':'alien'},{'id':12332,'name':'apocalypse'},{'id':14909,'name':'alien invasion'},{'id':15250,'name':'alien infection'},{'id':17995,'name':'epidemic'},{'id':161294,'name':'biologist'},{'id':161891,'name':'doppelgänger'}]"
32080,"[{'id':15483,'name':'car chase'}]"
329440,"[{'id':233,'name':'japan'},{'id':5774,'name':'forest'}]"
300467,"[{'id':447,'name':'post traumatic stress  disorder'},{'id':697,'name':'loss of loved one'},{'id':157164,'name':'animal death'},{'id':158126,'name':'creature feature'},{'id':171848,'name':'marital separation'},{'id':193167,'name':'wendigo'}]"
28389,"[{'id':9826,'name':'murder'},{'id':14791,'name':'spa'},{'id':157669,'name':'health club'}]"
29715,"[{'id':534,'name':'mexico'},{'id':1968,'name':'prisoner of war'},{'id':4616,'name':'apache'},{'id':14748,'name':'raid'},{'id':163188,'name':'confederate'}]"
388862,"[{'id':1825,'name':'countdown'},{'id':4776,'name':'race against time'},{'id':5970,'name':'wrestling'},{'id':6149,'name':'police'},{'id':9950,'name':'thriller'}]"
376938,[]
39435,"[{'id':9656,'name':'cattle drive'}]"
222220,"[{'id':1366,'name':'shotgun'},{'id':9826,'name':'murder'}]"
907,"[{'id':128,'name':'love triangle'},{'id':428,'name':'nurse'},{'id':697,'name':'loss of loved one'},{'id':1252,'name':'suicide attempt'},{'id':2504,'name':'world war i'},{'id':3691,'name':'forbidden love'},{'id':4500,'name':'step parents'},{'id':5600,'name':'daughter'},{'id':6917,'name':'epic'},{'id':158620,'name':'russian revolution'}]"
17470,[]
334088,[]
355309,"[{'id':839,'name':'mars'},{'id':1965,'name':'sandstorm'},{'id':4565,'name':'dystopia'}]"
10684,"[{'id':2952,'name':'gulf war'},{'id':3203,'name':'pilot'},{'id':4595,'name':'u.s. army'},{'id':6049,'name':'praise'},{'id':11107,'name':'rescue mission'},{'id':11110,'name':'dead soldier'},{'id':11117,'name':'tank'},{'id':11124,'name':'medal'}]"
38805,"[{'id':745,'name':'nun'},{'id':818,'name':'based on novel or book'},{'id':1859,'name':'arizona'},{'id':2981,'name':'homelessness'},{'id':11332,'name':'farm life'},{'id':11465,'name':'chapel'},{'id':12425,'name':'racism'},{'id':18034,'name':'desert'},{'id':188326,'name':'construction worker'}]"
332704,[]
237584,[]
354110,"[{'id':155573,'name':'wild west'},{'id':207928,'name':'19th century'}]"
140607,"[{'id':803,'name':'android'},{'id':1612,'name':'spacecraft'},{'id':10527,'name':'jedi'},{'id':156395,'name':'imax'},{'id':161176,'name':'space opera'},{'id':209714,'name':'3d'},{'id':242443,'name':'star wars'}]"
259943,"[{'id':2692,'name':'arranged marriage'},{'id':181962,'name':'labor camp'}]"
94608,[]
39922,"[{'id':570,'name':'rape'},{'id':604,'name':'dwarf'},{'id':910,'name':'bondage'},{'id':1411,'name':'brothel'},{'id':2831,'name':'slavery'},{'id':4426,'name':'sadism'},{'id':6259,'name':'psychopath'},{'id':7464,'name':'alcoholism'},{'id':11318,'name':'landlord'},{'id':13059,'name':'prostitution'},{'id':14819,'name':'violence'},{'id':14964,'name':'drugs'},{'id':192248,'name':'white slavery'}]"
94069,"[{'id':380,'name':'sibling relationship'},{'id':2489,'name':'hereditary disease'},{'id':2708,'name':'hitman'},{'id':9826,'name':'murder'},{'id':155755,'name':'mysterious woman'}]"
34312,"[{'id':2095,'name':'anti hero'},{'id':5767,'name':'summer camp'},{'id':6259,'name':'psychopath'},{'id':9740,'name':'sociopath'},{'id':9826,'name':'murder'},{'id':10714,'name':'serial killer'},{'id':11522,'name':'police officer killed'},{'id':11663,'name':'camp'},{'id':12339,'name':'slasher'},{'id':157758,'name':'ax murder'}]"
83613,"[{'id':1415,'name':'small town'},{'id':3290,'name':'laser'},{'id':6152,'name':'supernatural'},{'id':6951,'name':'biker'},{'id':9826,'name':'murder'},{'id':10183,'name':'independent film'},{'id':10327,'name':'undead'},{'id':10738,'name':'diner'},{'id':12377,'name':'zombie'},{'id':14736,'name':'motorcycle gang'},{'id':162846,'name':'ghost'},{'id':233132,'name':'biker gang'}]"
57665,"[{'id':236,'name':'suicide'},{'id':2546,'name':'mask'},{'id':3030,'name':'nightmare'},{'id':10541,'name':'curse'},{'id':41586,'name':'archaeologist'},{'id':206850,'name':'canuxploitation'},{'id':209714,'name':'3d'}]"
4933,"[{'id':658,'name':'sea'},{'id':840,'name':'usa president'},{'id':2411,'name':'new orleans'},{'id':5744,'name':'governor'},{'id':12988,'name':'pirate'},{'id':166489,'name':'war of 1812'},{'id':171774,'name':'buccaneer'},{'id':207928,'name':'19th century'}]"
309013,[]
376311,"[{'id':1994,'name':'wolf'},{'id':2035,'name':'mythology'},{'id':10327,'name':'undead'},{'id':12564,'name':'werewolf'},{'id':192993,'name':'red riding hood'}]"
353257,"[{'id':4565,'name':'dystopia'}]"
15049,"[{'id':1329,'name':'canada'},{'id':6149,'name':'police'},{'id':9826,'name':'murder'},{'id':15127,'name':'killer'},{'id':167316,'name':'buddy cop'}]"
70387,"[{'id':156212,'name':'spaghetti western'}]"
360404,"[{'id':6270,'name':'high school'},{'id':10336,'name':'animation'},{'id':161155,'name':'kids'},{'id':219866,'name':'monster high'}]"
12619,"[{'id':570,'name':'rape'},{'id':572,'name':'sex'},{'id':1415,'name':'small town'},{'id':2389,'name':'virgin'},{'id':6259,'name':'psychopath'},{'id':6270,'name':'high school'},{'id':9748,'name':'revenge'},{'id':9826,'name':'murder'},{'id':10714,'name':'serial killer'},{'id':13130,'name':'teenager'}]"
10670,"[{'id':258,'name':'bomb'},{'id':949,'name':'terrorist'},{'id':1812,'name':'fbi'},{'id':1936,'name':'blackmail'},{'id':5340,'name':'investigation'},{'id':5439,'name':'inspector'},{'id':9937,'name':'suspense'},{'id':10617,'name':'disaster'},{'id':155582,'name':'amusement park'},{'id':167342,'name':'bomb squad'},{'id':202186,'name':'rollercoaster'},{'id':202188,'name':'sensurround'}]"
437,"[{'id':483,'name':'riddle'},{'id':703,'name':'detective'},{'id':2147,'name':'claustrophobia'},{'id':2157,'name':'hacker'},{'id':2158,'name':'maze'},{'id':6009,'name':'mathematics'},{'id':194341,'name':'cube'}]"
8874,"[{'id':1605,'name':'new love'},{'id':2038,'name':'love of one's life'},{'id':5756,'name':'man-woman relation'},{'id':7879,'name':'secret love'},{'id':13027,'name':'wedding'},{'id':239145,'name':'relationship sabotage'}]"
65891,"[{'id':1299,'name':'monster'},{'id':10308,'name':'h.p. lovecraft'}]"
63512,"[{'id':3284,'name':'phantom'}]"
73194,"[{'id':4932,'name':'farm'},{'id':156017,'name':'frontiersman'},{'id':156578,'name':'newlywed'}]"
387892,"[{'id':990,'name':'squirrel'},{'id':10051,'name':'heist'},{'id':223532,'name':'nut'}]"
320048,"[{'id':2157,'name':'hacker'},{'id':6844,'name':'stalker'},{'id':18420,'name':'surveillance'}]"
56715,"[{'id':4379,'name':'time travel'},{'id':9714,'name':'remake'},{'id':12026,'name':'alternate history'},{'id':12554,'name':'dragon'},{'id':186760,'name':'alternate timeline'},{'id':227887,'name':'flatulence'}]"
271397,"[{'id':704,'name':'adolescence'},{'id':1635,'name':'deaf-mute'},{'id':6271,'name':'boarding school'},{'id':6733,'name':'bullying'},{'id':7920,'name':'violence in schools'},{'id':9789,'name':'misfit'},{'id':10291,'name':'organized crime'},{'id':13059,'name':'prostitution'},{'id':33756,'name':'deaf'},{'id':167982,'name':'unlikely friendship'},{'id':188953,'name':'sign language'},{'id':208591,'name':'abortion'}]"
320420,"[{'id':11014,'name':'mail order bride'}]"
31503,"[{'id':12377,'name':'zombie'},{'id':166511,'name':'hen'},{'id':166512,'name':'graveyard'},{'id':166513,'name':'strapped down'}]"
11576,"[{'id':271,'name':'competition'},{'id':378,'name':'prison'},{'id':387,'name':'california'},{'id':3713,'name':'chase'},{'id':3800,'name':'airplane'},{'id':3923,'name':'humor'},{'id':6310,'name':'national park'},{'id':6956,'name':'treasure hunt'},{'id':9253,'name':'slapstick'},{'id':10594,'name':'money'},{'id':15483,'name':'car chase'},{'id':18034,'name':'desert'},{'id':40870,'name':'race'},{'id':179507,'name':'cash'}]"
30117,"[{'id':1299,'name':'monster'},{'id':1321,'name':'gold'},{'id':2011,'name':'queen'},{'id':2768,'name':'atlantis'},{'id':2771,'name':'octopus'},{'id':5721,'name':'engineer'},{'id':9951,'name':'alien'},{'id':10539,'name':'martian'},{'id':10685,'name':'escape'},{'id':13084,'name':'king'},{'id':14760,'name':'scientist'},{'id':14785,'name':'underwater'},{'id':33696,'name':'sea monster'},{'id':41586,'name':'archaeologist'},{'id':197052,'name':'lost civilization'},{'id':201956,'name':'giant octopus'}]"
3172,"[{'id':378,'name':'prison'},{'id':2492,'name':'bank robber'},{'id':191047,'name':'prison break'},{'id':211512,'name':'disguises'},{'id':226427,'name':'cement truck'}]"
31281,[]
5896,"[{'id':572,'name':'sex'},{'id':1307,'name':'butler'},{'id':6377,'name':'sheik'},{'id':160061,'name':'bullfighter'},{'id':189092,'name':'journey'}]"
9355,"[{'id':407,'name':'dictator'},{'id':604,'name':'dwarf'},{'id':1395,'name':'arena'},{'id':1965,'name':'sandstorm'},{'id':4565,'name':'dystopia'},{'id':4717,'name':'camel'},{'id':5657,'name':'australia'},{'id':8440,'name':'ex-cop'},{'id':8516,'name':'oasis'},{'id':9663,'name':'sequel'},{'id':10103,'name':'children'},{'id':10148,'name':'tribe'},{'id':10689,'name':'wasteland'},{'id':18034,'name':'desert'},{'id':34117,'name':'cult film'},{'id':175428,'name':'adventurer'},{'id':194713,'name':'post nuclear'},{'id':205624,'name':'ozploitation'}]"
16131,"[{'id':6464,'name':'uncle'},{'id':9229,'name':'grandparents'},{'id':10183,'name':'independent film'}]"
13993,"[{'id':10183,'name':'independent film'}]"
157375,"[{'id':236,'name':'suicide'},{'id':242,'name':'new york'},{'id':572,'name':'sex'},{'id':1526,'name':'home'},{'id':8181,'name':'swimming pool'},{'id':10776,'name':'marijuana'},{'id':12193,'name':'reporter'},{'id':13130,'name':'teenager'},{'id':14534,'name':'relationship'},{'id':157955,'name':'childhood'},{'id':160961,'name':'lifeguard'},{'id':166262,'name':'valedictorian'},{'id':187056,'name':'woman director'}]"
14063,"[{'id':10183,'name':'independent film'}]"
31127,[]
87704,"[{'id':953,'name':'guitar'},{'id':1585,'name':'snake'},{'id':2669,'name':'motel'},{'id':8803,'name':'serum'},{'id':9663,'name':'sequel'},{'id':9748,'name':'revenge'},{'id':11612,'name':'hospital'},{'id':33737,'name':'snake bite'},{'id':206545,'name':'young couple'},{'id':233300,'name':'genetic mutation'}]"
74343,[]
323792,"[{'id':9826,'name':'murder'},{'id':10714,'name':'serial killer'},{'id':12339,'name':'slasher'}]"
259958,[]
74747,"[{'id':1852,'name':'mutant'},{'id':2479,'name':'chicken'},{'id':3009,'name':'farm worker'},{'id':4237,'name':'water'},{'id':4884,'name':'infection'},{'id':4932,'name':'farm'},{'id':5543,'name':'cow'},{'id':10221,'name':'meteorite'},{'id':10308,'name':'h.p. lovecraft'},{'id':162515,'name':'contamination'},{'id':162538,'name':'pitchfork'},{'id':231522,'name':'fanaticism'},{'id':235332,'name':'bad crops'}]"
15212,"[{'id':534,'name':'mexico'},{'id':3725,'name':'pregnancy'},{'id':9951,'name':'alien'},{'id':14760,'name':'scientist'},{'id':235513,'name':'alien dna'}]"
84209,"[{'id':12670,'name':'los angeles'}]"
